tax_id	GeneID	GO_ID	Evidence	Qualifier	GO_termPubMed	Category
39947	4348124	GO:0004674	RCA	-	protein serine/threonine kinase activity	-	Function
39947	4348124	GO:0005509	RCA	-	calcium ion binding	-	Function
39947	4348124	GO:0005524	RCA	-	ATP binding	-	Function
39947	4348124	GO:0006468	RCA	-	protein phosphorylation	-	Process
39947	4348124	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348125	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348129	GO:0004674	RCA	-	protein serine/threonine kinase activity	-	Function
39947	4348129	GO:0004713	RCA	-	protein tyrosine kinase activity	-	Function
39947	4348129	GO:0005524	RCA	-	ATP binding	-	Function
39947	4348129	GO:0006468	RCA	-	protein phosphorylation	-	Process
39947	4348132	GO:0004674	RCA	-	protein serine/threonine kinase activity	-	Function
39947	4348132	GO:0004713	RCA	-	protein tyrosine kinase activity	-	Function
39947	4348132	GO:0005524	RCA	-	ATP binding	-	Function
39947	4348132	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348132	GO:0006468	RCA	-	protein phosphorylation	-	Process
39947	4348135	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348139	GO:0004674	RCA	-	protein serine/threonine kinase activity	-	Function
39947	4348139	GO:0004713	RCA	-	protein tyrosine kinase activity	-	Function
39947	4348139	GO:0005524	RCA	-	ATP binding	-	Function
39947	4348139	GO:0006468	RCA	-	protein phosphorylation	-	Process
39947	4348150	GO:0009536	RCA	-	plastid	-	Component
39947	4348155	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348162	GO:0009536	RCA	-	plastid	-	Component
39947	4348167	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348182	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348186	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348186	GO:0016020	RCA	-	membrane	-	Component
39947	4348192	GO:0016020	RCA	-	membrane	-	Component
39947	4348198	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348204	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348204	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348206	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348207	GO:0009536	RCA	-	plastid	-	Component
39947	4348208	GO:0009536	RCA	-	plastid	-	Component
39947	4348211	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348217	GO:0016020	RCA	-	membrane	-	Component
39947	4348226	GO:0009536	RCA	-	plastid	-	Component
39947	4348229	GO:0009536	RCA	-	plastid	-	Component
39947	4348230	GO:0009536	RCA	-	plastid	-	Component
39947	4348234	GO:0016020	RCA	-	membrane	-	Component
39947	4348234	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348240	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348241	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348245	GO:0016020	RCA	-	membrane	-	Component
39947	4348252	GO:0016020	RCA	-	membrane	-	Component
39947	4348252	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348255	GO:0009536	RCA	-	plastid	-	Component
39947	4348259	GO:0016020	RCA	-	membrane	-	Component
39947	4348269	GO:0004842	RCA	-	ubiquitin-protein transferase activity	-	Function
39947	4348269	GO:0006464	RCA	-	cellular protein modification process	-	Process
39947	4348269	GO:0016579	RCA	-	protein deubiquitination	-	Process
39947	4348273	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348274	GO:0016020	RCA	-	membrane	-	Component
39947	4348283	GO:0016020	RCA	-	membrane	-	Component
39947	4348287	GO:0009536	RCA	-	plastid	-	Component
39947	4348288	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348291	GO:0009536	RCA	-	plastid	-	Component
39947	4348303	GO:0009536	RCA	-	plastid	-	Component
39947	4348305	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348309	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348315	GO:0004553	RCA	-	hydrolase activity, hydrolyzing O-glycosyl compounds	-	Function
39947	4348315	GO:0005975	RCA	-	carbohydrate metabolic process	-	Process
39947	4348315	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348327	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348336	GO:0009536	RCA	-	plastid	-	Component
39947	4348337	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348341	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348346	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348347	GO:0016020	RCA	-	membrane	-	Component
39947	4348347	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348348	GO:0009536	RCA	-	plastid	-	Component
39947	4348352	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348363	GO:0016020	RCA	-	membrane	-	Component
39947	4348368	GO:0016020	RCA	-	membrane	-	Component
39947	4348369	GO:0016020	RCA	-	membrane	-	Component
39947	4348372	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348374	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348376	GO:0006508	RCA	-	proteolysis	-	Process
39947	4348376	GO:0008233	RCA	-	peptidase activity	-	Function
39947	4348376	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348377	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348381	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348382	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348392	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348438	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348447	GO:0000156	RCA	-	phosphorelay response regulator activity	-	Function
39947	4348447	GO:0000160	RCA	-	phosphorelay signal transduction system	-	Process
39947	4348447	GO:0003677	RCA	-	DNA binding	-	Function
39947	4348447	GO:0005524	RCA	-	ATP binding	-	Function
39947	4348447	GO:0006355	RCA	-	regulation of transcription, DNA-templated	-	Process
39947	4348447	GO:0007165	RCA	-	signal transduction	-	Process
39947	4348447	GO:0016020	RCA	-	membrane	-	Component
39947	4348447	GO:0016301	RCA	-	kinase activity	-	Function
39947	4348463	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348468	GO:0009536	RCA	-	plastid	-	Component
39947	4348469	GO:0005524	RCA	-	ATP binding	-	Function
39947	4348469	GO:0006915	RCA	-	apoptotic process	-	Process
39947	4348473	GO:0016020	RCA	-	membrane	-	Component
39947	4348482	GO:0009536	RCA	-	plastid	-	Component
39947	4348488	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348493	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348496	GO:0009536	RCA	-	plastid	-	Component
39947	4348498	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348505	GO:0006520	RCA	-	cellular amino acid metabolic process	-	Process
39947	4348505	GO:0016831	RCA	-	carboxy-lyase activity	-	Function
39947	4348507	GO:0009536	RCA	-	plastid	-	Component
39947	4348519	GO:0009536	RCA	-	plastid	-	Component
39947	4348524	GO:0003824	RCA	-	catalytic activity	-	Function
39947	4348524	GO:0008483	RCA	-	transaminase activity	-	Function
39947	4348524	GO:0009058	RCA	-	biosynthetic process	-	Process
39947	4348524	GO:0016847	RCA	-	1-aminocyclopropane-1-carboxylate synthase activity	-	Function
39947	4348527	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348542	GO:0009536	RCA	-	plastid	-	Component
39947	4348546	GO:0009536	RCA	-	plastid	-	Component
39947	4348558	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348560	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348560	GO:0006520	RCA	-	cellular amino acid metabolic process	-	Process
39947	4348571	GO:0009536	RCA	-	plastid	-	Component
39947	4348576	GO:0009536	RCA	-	plastid	-	Component
39947	4348579	GO:0004674	RCA	-	protein serine/threonine kinase activity	-	Function
39947	4348579	GO:0005524	RCA	-	ATP binding	-	Function
39947	4348579	GO:0006468	RCA	-	protein phosphorylation	-	Process
39947	4348583	GO:0008152	RCA	-	metabolic process	-	Process
39947	4348583	GO:0016462	RCA	-	pyrophosphatase activity	-	Function
39947	4348585	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348587	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348589	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348589	GO:0052689	RCA	-	carboxylic ester hydrolase activity	-	Function
39947	4348591	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348591	GO:0016020	RCA	-	membrane	-	Component
39947	4348597	GO:0009536	RCA	-	plastid	-	Component
39947	4348602	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348609	GO:0016020	RCA	-	membrane	-	Component
39947	4348612	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348618	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348620	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348621	GO:0016020	RCA	-	membrane	-	Component
39947	4348631	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348632	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348638	GO:0003677	RCA	-	DNA binding	-	Function
39947	4348638	GO:0006334	RCA	-	nucleosome assembly	-	Process
39947	4348638	GO:0051276	RCA	-	chromosome organization	-	Process
39947	4348639	GO:0016020	RCA	-	membrane	-	Component
39947	4348650	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348651	GO:0016020	RCA	-	membrane	-	Component
39947	4348654	GO:0009536	RCA	-	plastid	-	Component
39947	4348657	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348669	GO:0009536	RCA	-	plastid	-	Component
39947	4348671	GO:0009536	RCA	-	plastid	-	Component
39947	4348690	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348706	GO:0016020	RCA	-	membrane	-	Component
39947	4348708	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348708	GO:0016020	RCA	-	membrane	-	Component
39947	4348715	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348716	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348717	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348726	GO:0016020	RCA	-	membrane	-	Component
39947	4348726	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348734	GO:0016020	RCA	-	membrane	-	Component
39947	4348734	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348739	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348741	GO:0016020	RCA	-	membrane	-	Component
39947	4348743	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348744	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348745	GO:0009536	RCA	-	plastid	-	Component
39947	4348747	GO:0009536	RCA	-	plastid	-	Component
39947	4348750	GO:0016020	RCA	-	membrane	-	Component
39947	4348760	GO:0009536	RCA	-	plastid	-	Component
39947	4348760	GO:0016020	RCA	-	membrane	-	Component
39947	4348765	GO:0016020	RCA	-	membrane	-	Component
39947	4348765	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348767	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348769	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348771	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348773	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348774	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348779	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348782	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348793	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348796	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348816	GO:0009536	RCA	-	plastid	-	Component
39947	4348823	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348823	GO:0009536	RCA	-	plastid	-	Component
39947	4348824	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348824	GO:0009536	RCA	-	plastid	-	Component
39947	4348826	GO:0009536	RCA	-	plastid	-	Component
39947	4348826	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348829	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348839	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348847	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348852	GO:0003723	RCA	-	RNA binding	-	Function
39947	4348852	GO:0003743	RCA	-	translation initiation factor activity	-	Function
39947	4348852	GO:0005737	RCA	-	cytoplasm	-	Component
39947	4348852	GO:0006413	RCA	-	translational initiation	-	Process
39947	4348853	GO:0016020	RCA	-	membrane	-	Component
39947	4348855	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348859	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348862	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348863	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348864	GO:0016020	RCA	-	membrane	-	Component
39947	4348866	GO:0016020	RCA	-	membrane	-	Component
39947	4348873	GO:0009536	RCA	-	plastid	-	Component
39947	4348874	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348890	GO:0004674	RCA	-	protein serine/threonine kinase activity	-	Function
39947	4348890	GO:0004713	RCA	-	protein tyrosine kinase activity	-	Function
39947	4348890	GO:0005524	RCA	-	ATP binding	-	Function
39947	4348890	GO:0006468	RCA	-	protein phosphorylation	-	Process
39947	4348904	GO:0009536	RCA	-	plastid	-	Component
39947	4348907	GO:0009536	RCA	-	plastid	-	Component
39947	4348907	GO:0016020	RCA	-	membrane	-	Component
39947	4348913	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348919	GO:0003677	RCA	-	DNA binding	-	Function
39947	4348919	GO:0003700	RCA	-	DNA-binding transcription factor activity	-	Function
39947	4348919	GO:0005634	RCA	-	nucleus	-	Component
39947	4348919	GO:0006355	RCA	-	regulation of transcription, DNA-templated	-	Process
39947	4348933	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348935	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348938	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348941	GO:0009536	RCA	-	plastid	-	Component
39947	4348952	GO:0009536	RCA	-	plastid	-	Component
39947	4348959	GO:0016020	RCA	-	membrane	-	Component
39947	4348959	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348961	GO:0005524	RCA	-	ATP binding	-	Function
39947	4348961	GO:0016459	RCA	-	myosin complex	-	Component
39947	4348962	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4348965	GO:0009536	RCA	-	plastid	-	Component
39947	4348972	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348974	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348983	GO:0009536	RCA	-	plastid	-	Component
39947	4348984	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4348988	GO:0004553	IC	-	hydrolase activity, hydrolyzing O-glycosyl compounds	-	Function
39947	4348988	GO:0004557	IC	-	alpha-galactosidase activity	-	Function
39947	4348988	GO:0005975	IC	-	carbohydrate metabolic process	-	Process
39947	4348988	GO:0031410	IC	-	cytoplasmic vesicle	-	Component
39947	4348990	GO:0009536	RCA	-	plastid	-	Component
39947	4348990	GO:0016020	RCA	-	membrane	-	Component
39947	4348993	GO:0016020	RCA	-	membrane	-	Component
39947	4349004	GO:0008152	RCA	-	metabolic process	-	Process
39947	4349004	GO:0009536	RCA	-	plastid	-	Component
39947	4349004	GO:0016491	RCA	-	oxidoreductase activity	-	Function
39947	4349005	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349007	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349011	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349013	GO:0009536	RCA	-	plastid	-	Component
39947	4349014	GO:0003824	RCA	-	catalytic activity	-	Function
39947	4349021	GO:0009536	RCA	-	plastid	-	Component
39947	4349022	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349026	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349038	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349044	GO:0009536	RCA	-	plastid	-	Component
39947	4349045	GO:0022900	RCA	-	electron transport chain	-	Process
39947	4349046	GO:0022900	RCA	-	electron transport chain	-	Process
39947	4349049	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349049	GO:0009536	RCA	-	plastid	-	Component
39947	4349051	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349052	GO:0016020	RCA	-	membrane	-	Component
39947	4349052	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349055	GO:0016020	RCA	-	membrane	-	Component
39947	4349055	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349057	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349058	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349059	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349060	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349061	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349063	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349064	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349077	GO:0016020	RCA	-	membrane	-	Component
39947	4349079	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349082	GO:0009536	RCA	-	plastid	-	Component
39947	4349089	GO:0003674	RCA	-	molecular_function	-	Function
39947	4349092	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349095	GO:0009536	RCA	-	plastid	-	Component
39947	4349097	GO:0004497	RCA	-	monooxygenase activity	-	Function
39947	4349097	GO:0022900	RCA	-	electron transport chain	-	Process
39947	4349098	GO:0009536	RCA	-	plastid	-	Component
39947	4349102	GO:0009536	RCA	-	plastid	-	Component
39947	4349102	GO:0016020	RCA	-	membrane	-	Component
39947	4349114	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349116	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349121	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349122	GO:0009536	RCA	-	plastid	-	Component
39947	4349127	GO:0022900	RCA	-	electron transport chain	-	Process
39947	4349127	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349131	GO:0003677	RCA	-	DNA binding	-	Function
39947	4349131	GO:0004519	RCA	-	endonuclease activity	-	Function
39947	4349131	GO:0005634	RCA	-	nucleus	-	Component
39947	4349131	GO:0006281	RCA	-	DNA repair	-	Process
39947	4349134	GO:0016020	RCA	-	membrane	-	Component
39947	4349134	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349144	GO:0003824	RCA	-	catalytic activity	-	Function
39947	4349148	GO:0016020	RCA	-	membrane	-	Component
39947	4349159	GO:0016020	RCA	-	membrane	-	Component
39947	4349159	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349162	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349166	GO:0022900	RCA	-	electron transport chain	-	Process
39947	4349166	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349186	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349190	GO:0004364	RCA	-	glutathione transferase activity	-	Function
39947	4349190	GO:0005737	RCA	-	cytoplasm	-	Component
39947	4349191	GO:0004364	RCA	-	glutathione transferase activity	-	Function
39947	4349191	GO:0005737	RCA	-	cytoplasm	-	Component
39947	4349193	GO:0004364	RCA	-	glutathione transferase activity	-	Function
39947	4349193	GO:0005737	RCA	-	cytoplasm	-	Component
39947	4349193	GO:0009536	RCA	-	plastid	-	Component
39947	4349196	GO:0004364	RCA	-	glutathione transferase activity	-	Function
39947	4349196	GO:0005737	RCA	-	cytoplasm	-	Component
39947	4349240	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349246	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349251	GO:0016020	RCA	-	membrane	-	Component
39947	4349252	GO:0009536	RCA	-	plastid	-	Component
39947	4349256	GO:0009536	RCA	-	plastid	-	Component
39947	4349258	GO:0016020	RCA	-	membrane	-	Component
39947	4349267	GO:0004568	RCA	-	chitinase activity	-	Function
39947	4349267	GO:0006032	RCA	-	chitin catabolic process	-	Process
39947	4349267	GO:0016998	RCA	-	cell wall macromolecule catabolic process	-	Process
39947	4349267	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349267	GO:0051707	RCA	-	response to other organism	-	Process
39947	4349271	GO:0005634	IC	-	nucleus	16896230	Component
39947	4349271	GO:0006355	IC	-	regulation of transcription, DNA-templated	16896230	Process
39947	4349271	GO:0140110	IC	-	transcription regulator activity	16896230	Function
39947	4349273	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349276	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349276	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349277	GO:0009536	RCA	-	plastid	-	Component
39947	4349279	GO:0003676	RCA	-	nucleic acid binding	-	Function
39947	4349281	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349290	GO:0009536	RCA	-	plastid	-	Component
39947	4349298	GO:0016020	RCA	-	membrane	-	Component
39947	4349299	GO:0004674	RCA	-	protein serine/threonine kinase activity	-	Function
39947	4349299	GO:0005524	RCA	-	ATP binding	-	Function
39947	4349299	GO:0006468	RCA	-	protein phosphorylation	-	Process
39947	4349302	GO:0004674	RCA	-	protein serine/threonine kinase activity	-	Function
39947	4349302	GO:0005524	RCA	-	ATP binding	-	Function
39947	4349302	GO:0006468	RCA	-	protein phosphorylation	-	Process
39947	4349302	GO:0009536	RCA	-	plastid	-	Component
39947	4349304	GO:0009536	RCA	-	plastid	-	Component
39947	4349315	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349318	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349323	GO:0006869	RCA	-	lipid transport	-	Process
39947	4349323	GO:0008289	RCA	-	lipid binding	-	Function
39947	4349324	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349327	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349327	GO:0006869	RCA	-	lipid transport	-	Process
39947	4349327	GO:0008289	RCA	-	lipid binding	-	Function
39947	4349327	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349331	GO:0006869	RCA	-	lipid transport	-	Process
39947	4349331	GO:0008289	RCA	-	lipid binding	-	Function
39947	4349331	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349336	GO:0009536	RCA	-	plastid	-	Component
39947	4349337	GO:0009536	RCA	-	plastid	-	Component
39947	4349339	GO:0004812	RCA	-	aminoacyl-tRNA ligase activity	-	Function
39947	4349339	GO:0005215	RCA	-	transporter activity	-	Function
39947	4349339	GO:0005524	RCA	-	ATP binding	-	Function
39947	4349339	GO:0005634	RCA	-	nucleus	-	Component
39947	4349339	GO:0006418	RCA	-	tRNA aminoacylation for protein translation	-	Process
39947	4349339	GO:0006857	RCA	-	oligopeptide transport	-	Process
39947	4349339	GO:0016020	RCA	-	membrane	-	Component
39947	4349341	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349343	GO:0016020	RCA	-	membrane	-	Component
39947	4349345	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349348	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349351	GO:0005634	IC	-	nucleus	16896230	Component
39947	4349351	GO:0006355	IC	-	regulation of transcription, DNA-templated	16896230	Process
39947	4349351	GO:0140110	IC	-	transcription regulator activity	16896230	Function
39947	4349358	GO:0009536	RCA	-	plastid	-	Component
39947	4349373	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349379	GO:0009536	RCA	-	plastid	-	Component
39947	4349382	GO:0004024	RCA	-	alcohol dehydrogenase activity, zinc-dependent	-	Function
39947	4349382	GO:0008270	RCA	-	zinc ion binding	-	Function
39947	4349384	GO:0016020	RCA	-	membrane	-	Component
39947	4349390	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349392	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349396	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349402	GO:0009536	RCA	-	plastid	-	Component
39947	4349409	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349410	GO:0009536	RCA	-	plastid	-	Component
39947	4349416	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349417	GO:0009536	RCA	-	plastid	-	Component
39947	4349426	GO:0009536	RCA	-	plastid	-	Component
39947	4349427	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349429	GO:0009536	RCA	-	plastid	-	Component
39947	4349429	GO:0016020	RCA	-	membrane	-	Component
39947	4349434	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349443	GO:0008152	RCA	-	metabolic process	-	Process
39947	4349443	GO:0009536	RCA	-	plastid	-	Component
39947	4349443	GO:0016787	RCA	-	hydrolase activity	-	Function
39947	4349443	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349447	GO:0003674	RCA	-	molecular_function	-	Function
39947	4349447	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349447	GO:0009536	RCA	-	plastid	-	Component
39947	4349447	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349453	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349454	GO:0009536	RCA	-	plastid	-	Component
39947	4349462	GO:0016020	RCA	-	membrane	-	Component
39947	4349470	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349470	GO:0009536	RCA	-	plastid	-	Component
39947	4349475	GO:0005215	RCA	-	transporter activity	-	Function
39947	4349475	GO:0005488	RCA	-	binding	-	Function
39947	4349475	GO:0005743	RCA	-	mitochondrial inner membrane	-	Component
39947	4349475	GO:0006810	RCA	-	transport	-	Process
39947	4349484	GO:0005634	IC	-	nucleus	16896230	Component
39947	4349484	GO:0006355	IC	-	regulation of transcription, DNA-templated	16896230	Process
39947	4349484	GO:0140110	IC	-	transcription regulator activity	16896230	Function
39947	4349490	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349491	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349493	GO:0009536	RCA	-	plastid	-	Component
39947	4349498	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349500	GO:0009536	RCA	-	plastid	-	Component
39947	4349502	GO:0009536	IC	-	plastid	12520024	Component
39947	4349502	GO:0009536	ISS	-	plastid	2770692	Component
39947	4349502	GO:0009536	RCA	-	plastid	-	Component
39947	4349505	GO:0016020	RCA	-	membrane	-	Component
39947	4349509	GO:0016020	RCA	-	membrane	-	Component
39947	4349509	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349511	GO:0016020	RCA	-	membrane	-	Component
39947	4349511	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349512	GO:0016020	RCA	-	membrane	-	Component
39947	4349516	GO:0016020	RCA	-	membrane	-	Component
39947	4349517	GO:0005215	RCA	-	transporter activity	-	Function
39947	4349517	GO:0006857	RCA	-	oligopeptide transport	-	Process
39947	4349517	GO:0016020	RCA	-	membrane	-	Component
39947	4349520	GO:0016020	RCA	-	membrane	-	Component
39947	4349523	GO:0009536	RCA	-	plastid	-	Component
39947	4349536	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349537	GO:0005739	RCA	-	mitochondrion	-	Component
