group_id	tax_id	entrez_id
55988	7955	571561
55988	7955	100006320
55988	7955	791613
55988	7227	53507
55988	7227	41334
55988	7227	41333
55988	7227	43708
55988	7227	53504
55988	7227	53506
55991	9606	10959
55991	9913	100140040
55991	10090	56334
55991	10090	100862175
55991	10116	65165
55991	7955	321550
55991	7227	31382
55991	6239	179213
55991	4932	852675
55991	4896	2539350
55992	9606	10987
55992	9913	507179
55992	10090	26754
55992	10116	312916
55992	7955	393698
55992	7227	42000
55992	6239	177342
55992	3702	843463
55992	3702	838899
55992	4530	4337249
55994	9606	64714
55994	9913	504356
55994	10090	69191
55994	10116	287164
55997	9606	11033
55997	9913	282176
55997	10090	231821
55997	10116	171097
55997	7955	436988
56000	9606	1789
56000	10090	13436
56000	10116	444985
56000	7955	317744
56001	9606	3204
56001	9913	615851
56001	10090	15404
56001	10116	500126
56001	10116	100911622
56002	9606	5831
56002	9913	539606
56002	10090	209027
56002	10116	287877
56002	7227	42284
56003	9606	6016
56003	9913	533646
56003	10090	19769
56003	10116	499652
56003	7955	793942
56004	9606	6048
56004	9913	616187
56004	10090	54197
56004	10116	407784
56004	7955	100537822
56005	9606	6328
56005	9913	534223
56005	10090	20269
56005	10116	497770
56008	9606	7564
56008	9913	100294758
56009	9606	7567
56009	9913	532079
56012	9606	10385
56012	10090	238555
56012	10116	306957
56014	9606	11104
56014	9913	506715
56014	10090	23924
56014	10116	292464
56014	7955	553631
56014	3702	844375
56014	4530	4324404
56016	9606	11119
56017	9606	11120
56019	9606	11169
56019	9913	540681
56019	10090	218973
56019	10116	305827
56019	7955	436999
56019	7227	36551
56019	3702	823286
56019	4530	4346476
56024	9606	7633
56024	9913	614564
56029	9606	10351
56029	10090	27404
56029	10116	303637
56032	9606	11269
56032	9913	517438
56032	10090	234733
56032	10116	690693
56032	7955	192339
56032	7227	3354919
56033	9606	11329
56033	9913	533677
56033	10090	106504
56033	7955	406765
56033	7227	40165
56033	3702	830849
56036	4932	851238
56037	9606	84532
56037	9913	282873
56037	10090	68738
56037	10116	296259
56037	7955	541435
56037	4932	850846
56037	4896	2539546
56038	9606	89941
56038	9913	352959
56038	10090	214952
56038	10116	287156
56038	7955	557574
56038	4932	851249
56038	4896	2538910
56038	3702	832814
56038	4530	4334534
56038	4530	4327503
56045	4932	852235
56049	4932	852307
56049	4896	2541411
56049	4530	4345415
56049	4530	4346723
56054	4932	852429
56057	4932	852494
56062	4932	852567
56063	4932	852576
56064	4932	852584
56065	4932	852586
56066	4932	852596
56073	9606	1431
56073	9913	280682
56073	10090	12974
56073	10116	170587
56073	7955	322339
56073	7227	31579
56073	6239	176437
56073	4932	850361
56073	3702	819042
56073	4530	4328598
56073	4530	4350660
56075	4932	850394
56075	4896	2540342
56077	4932	850433
56080	9606	6652
56080	9913	508954
56080	10090	20322
56080	10116	24788
56080	7955	570613
56080	7227	40836
56080	7227	41313
56080	6239	179405
56080	6239	179404
56080	4932	851351
56080	4932	853624
56080	4896	2540119
56080	3702	835272
56080	4530	4346217
56086	9913	282601
56086	10090	11841
56086	10116	79119
56086	7955	327026
56086	4932	851418
56086	4932	851335
56086	4896	2540899
56086	3702	831319
56086	4530	4326208
56086	4530	4334545
56086	4530	4327591
56086	4530	4339157
56089	4932	851392
56089	4932	850903
56092	4932	851433
56092	4896	2542483
56097	9606	23171
56097	9913	514456
56097	10090	333433
56097	10116	363159
56097	7955	449663
56097	3702	834060
56097	4530	4323847
56099	4932	852370
56099	4932	851625
56099	4896	2539046
56099	4896	3361538
56106	9606	51012
56106	9913	616523
56106	10090	66390
56106	10116	494346
56106	7955	378855
56106	7227	44132
56106	6239	173040
56106	3702	831146
56106	4530	4330534
56107	4932	851804
56113	9606	124590
56113	9913	531104
56113	10090	16470
56113	10116	287819
56113	7955	100330314
56113	7227	36427
56118	6239	175360
56118	4932	852077
56119	9606	79602
56119	9913	407234
56119	10090	68465
56119	10116	312670
56119	7955	560140
56119	3702	829922
56119	3702	829989
56119	4530	4332161
56120	4932	852117
56121	4932	852119
56129	9606	22919
56129	9913	507845
56129	10090	13589
56129	10116	114764
56129	7955	334728
56129	4932	856736
56129	4896	2542123
56129	3702	836862
56129	4530	4349023
56130	9606	65263
56130	9913	512526
56130	10090	66194
56130	10116	300035
56130	7955	560682
56130	7227	42106
56130	6239	181380
56130	3702	831332
56130	4530	4325755
56131	4932	856781
56131	4932	854766
56137	9606	219333
56137	9913	525655
56137	10090	22217
56137	10116	360763
56137	7955	565736
56137	4896	2540120
56137	4530	4331901
56142	4932	852697
56149	4932	852845
56150	9606	491
56150	9913	613800
56150	10090	11941
56150	10116	24215
56150	7955	557430
56150	4932	852878
56150	4530	4328480
56152	9606	51547
56152	9913	505662
56152	10090	209011
56152	10116	303745
56152	7955	796135
56152	7227	43433
56156	4932	852950
56164	4932	853127
56170	4896	2543059
56170	4896	2542640
56171	4932	856367
56173	4932	856372
56182	4932	856539
56188	4932	854714
56188	4896	2542609
56197	4932	854802
56197	4932	854175
56198	4932	854815
56208	9606	81894
56208	9913	538529
56208	10090	246696
56208	10116	688811
56208	7955	100535877
56213	4932	853350
56218	4932	853489
56221	4932	853538
56221	4896	2543147
56222	4932	853558
56222	3702	831479
56222	4530	4332510
56225	4932	853617
56225	4896	2539419
56228	9606	5224
56228	9913	515067
56228	10090	56012
56228	10116	24959
56228	7955	572733
56228	7227	46246
56228	4932	853705
56231	4932	853755
56234	9606	3800
56234	9913	538771
56234	10090	16574
56234	10116	311024
56234	7955	565563
56235	9606	56919
56235	10090	216877
56235	10116	287464
56235	7955	796505
56235	7227	34357
56236	4932	853817
56236	4896	2539658
56240	9606	5119
56240	9913	789414
56240	10090	234852
56240	10116	365024
56240	7955	393535
56253	4932	850821
56253	4896	2539655
56253	3702	837029
56253	3702	817787
56253	3702	820457
56253	4530	4336971
56253	4530	4342782
56253	4530	4339082
56253	4530	4344937
56254	4932	855804
56254	4896	2543379
56254	4896	2541480
56254	3702	831444
56254	3702	838411
56254	4530	4346925
56258	4932	851808
56258	4932	850922
56262	4932	851056
56267	9606	90957
56267	9913	540993
56267	10090	106794
56267	10116	366532
56267	7955	555250
56267	7227	32021
56269	4932	854925
56270	4932	854932
56270	4896	2541809
56274	4932	855085
56274	4896	2539381
56275	4932	855113
56276	9606	4542
56276	9913	532964
56276	10090	17916
56276	10116	314654
56276	7955	565345
56276	4932	855136
56276	4932	853729
56276	4896	2539659
56277	4932	855157
56279	9606	5965
56279	9913	533006
56279	10090	19691
56279	10116	312824
56279	7955	566018
56279	6239	175246
56279	3702	840026
56279	4530	4351234
56280	4932	855254
56280	4896	2540021
56282	9606	2182
56282	9913	536628
56282	10090	50790
56282	10116	113976
56282	7955	393622
56282	6239	180859
56282	6239	176005
56282	3702	844094
56282	4530	4351610
56284	9606	79152
56284	9913	516891
56284	10090	338521
56284	10116	307855
56284	7227	35670
56284	6239	172882
56284	4932	855315
56284	3702	818042
56284	4530	4334311
56284	4530	4352850
56285	4932	855336
56290	4932	855409
56292	9606	26958
56292	9913	536616
56292	10090	54160
56292	10116	301742
56292	7955	30187
56292	7227	43717
56292	6239	177891
56292	4932	855429
56292	4896	2542247
56292	3702	829596
56292	4530	4342665
56292	4530	4332129
56294	4932	855453
56295	9606	10897
56295	9913	506336
56295	10090	68090
56295	10116	171441
56295	7955	334982
56295	6239	179400
56295	4932	855458
56295	4896	2540356
56295	4530	4341544
56296	9606	84938
56296	9913	531455
56296	10090	242557
56296	10116	313391
56296	7955	415193
56299	9606	23012
56299	9913	514787
56299	10090	232533
56299	10116	691337
56299	7955	393957
56299	6239	180655
56299	4932	855561
56299	4896	2543441
56299	3702	829445
56299	4530	4325661
56300	9606	120103
56300	9913	616864
56300	10090	234967
56300	10116	315439
56300	7955	504109
56300	7227	34160
56300	4932	855622
56301	4932	855634
56301	4896	2542773
56304	4932	855647
56307	4932	855730
56308	4932	855792
56308	4896	2540204
56312	4932	853988
56316	4932	854053
56320	9606	3954
56320	9913	513324
56320	10090	56384
56320	10116	305457
56320	7955	570745
56320	6239	179854
56320	4932	856243
56320	4896	2541952
56323	4932	854191
56324	9606	23390
56324	9913	541172
56324	10090	320150
56324	10116	366889
56324	7955	100148543
56324	7227	39747
56324	6239	181109
56324	4932	851857
56324	4896	2541757
56324	3702	832157
56324	4530	4341648
56324	4530	4328524
56325	4932	854214
56325	4896	2542288
56330	4932	854297
56331	9606	2957
56331	9913	785612
56331	10090	83602
56331	10116	83830
56331	7955	323974
56333	4932	854413
56334	9606	51741
56334	9913	618792
56334	10090	80707
56334	10116	292041
56334	7955	393887
56334	7227	34090
56334	6239	175108
56334	6239	174183
56334	6239	184041
56334	6239	183970
56334	6239	187285
56334	6239	353400
56334	4530	4335398
56334	4530	9269666
56339	4932	851237
56339	4932	854557
56339	4896	2539147
56339	3702	841597
56339	4530	4324672
56344	4932	854412
56344	4932	855958
56344	4896	2540206
56344	4896	2540947
56353	4932	856167
56357	4932	852984
56357	4932	856227
56357	4896	2541599
56358	9606	137994
56358	9913	783086
56358	10090	270035
56358	10116	361169
56358	7955	100006201
56376	9913	617797
56376	10090	50795
56376	10116	498066
56376	7955	445130
56377	9606	22916
56377	9913	510872
56377	10090	68092
56377	10116	689116
56377	7955	192325
56377	3702	834443
56377	4530	4329963
56379	9606	351
56379	9913	280722
56379	10090	11820
56379	10116	54226
56379	7955	170846
56379	6239	180783
56382	9606	84889
56382	9913	539065
56382	10090	11989
56382	10116	29485
56382	7955	492363
56382	7955	100003376
56382	4530	4348708
56383	9606	773
56383	9913	282648
56383	10090	12286
56383	10116	25398
56383	7955	569528
56386	9606	966
56386	9913	505574
56386	10090	333883
56386	10116	25407
56388	10090	12770
56388	10116	301088
56389	9606	1301
56389	9913	287013
56389	10090	12814
56389	10116	25654
56389	7955	565402
56394	9606	1958
56394	9913	407125
56394	10090	13653
56394	10116	24330
56394	7955	30498
56396	9606	285220
56396	9913	100336601
56396	10090	13840
56396	10116	29202
56396	7955	100005538
56406	10090	15192
56406	10116	171074
56409	9913	528549
56409	10090	15504
56409	10116	680216
56411	9606	4061
56411	9913	510977
56411	10090	17069
56411	10116	362934
56412	9606	9261
56412	9913	788091
56412	10090	17164
56412	10116	289014
56412	7955	327321
56414	9606	644890
56414	9913	617353
56414	10090	104362
56414	10116	679834
56414	7955	541343
56417	9606	4646
56417	9913	535127
56417	10090	17920
56417	10116	315840
56417	7955	445472
56417	7227	42889
56417	6239	176872
56417	6239	171712
56419	9606	5079
56419	9913	538371
56419	10090	18507
56419	10116	500453
56419	7955	60636
56424	9606	5579
56424	9913	282325
56424	10090	18751
56424	10116	25023
56424	7955	393953
56424	4896	2542293
56426	9606	5361
56426	9913	531240
56426	10090	18844
56426	10116	362398
56426	7955	558065
56427	9606	5362
56427	9913	407770
56427	10090	18845
56427	10116	289392
56427	7955	561285
56427	7227	43832
56427	6239	246019
56428	9606	5494
56428	9913	281994
56428	10090	19042
56428	10116	24666
56428	7955	30704
56429	9606	5532
56429	9913	790867
56429	10090	19056
56429	10116	24675
56429	7227	43670
56429	4932	854946
56430	9606	5606
56430	9913	516039
56430	10090	26397
56430	10116	303200
56430	7227	32257
56433	9606	5986
56433	9913	532242
56433	10090	19719
56433	10116	60433
56433	7955	414848
56433	7227	40314
56438	9606	6423
56438	9913	510821
56438	10090	20319
56438	10116	310552
56438	7955	566878
56438	6239	177401
56439	9606	5602
56439	9913	537631
56439	10090	26414
56439	10116	25272
56439	7955	569698
56441	10090	20438
56441	3702	824973
56441	3702	818798
56441	4530	4328179
56442	9606	116085
56442	9913	526067
56442	10090	20521
56442	10116	365398
56444	9606	7702
56444	9913	533243
56444	10090	20841
56444	10116	361627
56444	7955	393954
56448	9606	83942
56448	9913	529193
56448	10090	22114
56448	10116	288358
56448	7227	42233
56448	6239	3564833
56448	6239	178314
56448	6239	182017
56451	9606	140679
56451	9913	100301361
56451	10090	22348
56451	10116	83612
56451	7955	798575
56451	7227	36574
56451	6239	176431
56451	3702	818718
56453	9606	54993
56453	9913	539320
56453	10090	22691
56453	10116	683603
56456	10090	22767
56456	10090	22768
56457	9606	314
56457	9913	100336082
56457	10090	237940
56461	9606	57194
56461	9913	510723
56461	10090	11982
56461	10116	365266
56461	7955	567172
56461	4932	856913
56461	4932	851667
56461	4896	2541560
56461	3702	830375
56461	4530	4324268
56466	9606	1408
56466	9913	509058
56466	10090	12953
56466	10116	170917
56466	7955	83774
56469	9606	1674
56469	9913	280765
56469	10090	13346
56469	10116	64362
56470	9606	1719
56470	9913	508809
56470	10090	13361
56470	10116	24312
56470	7955	81882
56470	7227	42003
56470	6239	172681
56470	4896	2539048
56471	9606	64641
56471	9913	519342
56471	10090	13592
56471	10116	361060
56471	7955	30692
56472	9606	253738
56472	10090	13593
56472	10116	361668
56472	7955	567751
56472	7227	45318
56483	9606	204851
56483	9913	512233
56483	10090	15257
56483	10116	365895
56489	9606	3488
56489	9913	404185
56489	10090	16011
56489	10116	25285
56489	7955	403039
56489	7955	795084
56490	9606	153572
56490	10090	16372
56490	10116	306657
56490	7955	394032
56491	9606	7881
56491	9913	526133
56491	10090	16497
56491	10116	29737
56491	7955	541540
56491	7227	31955
56491	4896	2539573
56491	3702	839450
56491	4530	4331148
56492	9606	8514
56492	9913	541597
56492	10090	16498
56492	10116	29738
56492	7955	797337
56493	9606	29072
56493	9913	539860
56493	10090	235626
56493	10116	316013
56493	7955	794199
56495	9606	3939
56495	9913	281274
56495	10090	16828
56495	7955	30496
56495	7227	45880
56495	6239	174798
56495	3702	827440
56495	4530	4328012
56495	4530	4339856
56497	9606	89884
56497	9913	540797
56497	10090	16872
56497	10116	360858
56497	7955	571943
56499	9606	5696
56499	9913	282013
56499	10090	16913
56499	10116	24968
56499	7955	30666
56499	4932	856218
56499	4896	2543623
56504	9606	51168
56504	9913	782104
56504	10090	17910
56504	10116	501699
56504	7955	560592
56509	10090	18459
56509	10116	291615
56518	9606	10736
56518	9913	539492
56518	10090	20472
56518	10116	366542
56518	7955	83415
56521	9606	10060
56521	9913	100336551
56521	10090	20928
56521	10116	25560
56521	7955	561160
56521	7227	34350
56523	9606	23545
56523	9913	338038
56523	10090	21871
56523	10116	116455
56523	7955	561117
56523	7955	561469
56528	9606	7534
56528	9913	287022
56528	10090	22631
56528	10116	25578
56528	7955	321729
56528	7227	36059
56528	6239	181348
56528	6239	178113
56530	9606	7589
56530	9913	527103
56530	10090	22697
56530	10116	304342
56531	9606	91975
56531	9913	524256
56532	9606	2738
56532	9913	518201
56532	10116	500893
56532	10116	100911986
56537	9606	23603
56537	9913	515798
56537	10090	23790
56537	10116	501841
56537	7955	317741
56537	7955	562849
56537	7227	35596
56537	6239	176440
56537	4932	851148
56537	4896	2541961
56539	9606	3645
56539	9913	787068
56539	10090	23920
56539	10116	60663
56540	9606	51166
56540	9913	508929
56540	9913	520638
56540	10090	23923
56540	10116	29416
56540	7955	557979
56542	9606	10178
56542	9913	100336965
56542	10090	23963
56542	10116	298168
56542	7955	563094
56545	9606	7093
56545	9913	504975
56545	10090	24087
56545	10116	365460
56546	9606	1186
56546	9913	513545
56546	10090	26373
56546	10116	29233
56546	7955	553351
56546	7227	36381
56546	6239	179655
56546	3702	833300
56546	3702	835052
56548	9606	5609
56548	9913	787278
56548	10090	26400
56548	10116	363855
56548	7955	560913
56548	7227	32256
56548	6239	181004
56554	9606	26229
56554	9913	404162
56554	10090	72727
56554	10116	293722
56554	7955	192334
56554	7227	251900
56554	6239	174517
56555	9606	22921
56555	9913	613475
56555	10090	76467
56555	10116	361286
56555	7955	405857
56555	6239	176244
56556	9606	23411
56556	9913	613629
56556	10090	93759
56556	10116	309757
56556	7955	797132
56557	9606	22938
56557	9913	326578
56557	10090	66354
56557	10116	500695
56557	7955	321852
56557	7227	31840
56557	6239	179598
56557	4896	2538988
56557	3702	844055
56557	4530	4330796
56558	9606	22929
56558	9913	507470
56558	10090	109079
56558	10116	291314
56558	7955	324947
56558	7227	36587
56558	6239	189912
56563	9606	9771
56563	9913	519566
56563	10090	217944
56563	7955	100331732
56564	9606	22992
56564	9913	540141
56564	10090	225876
56564	10116	361700
56564	7955	571851
56564	7955	799441
56564	7227	41090
56565	9606	22924
56565	9913	528839
56565	10090	100732
56565	10116	298848
56565	3702	823923
56565	3702	836370
56568	9606	26493
56568	9913	539185
56568	10090	258310
56568	10116	405106
56569	9606	553115
56569	9913	506928
56569	10090	67898
56569	10116	297900
56569	7955	445249
56569	7227	36111
56569	3702	830295
56569	3702	820192
56569	4530	4349736
56569	4530	4351450
56571	9606	26503
56571	9913	530164
56571	10090	235504
56571	10116	363103
56571	7955	767760
56571	7227	32263
56571	6239	176317
56572	9606	27005
56572	9913	534273
56572	10090	30941
56572	10116	688466
56572	7955	563546
56577	9606	815
56577	9913	530719
56577	10090	12322
56577	10116	25400
56577	7955	550436
56577	4530	9266580
56577	4530	4349714
56580	9606	2998
56580	9913	537451
56580	10090	232493
56580	10116	25623
56580	7955	373082
56582	9606	100533105
56582	9606	23678
56582	9913	504480
56582	10090	170755
56582	10116	171498
56582	7955	564523
56582	4896	2541867
56583	9606	29119
56583	9913	780777
56583	10090	216033
56583	10116	361839
56584	9606	29899
56584	9913	513654
56584	10090	76123
56584	10116	362021
56584	7955	393410
56584	7227	53569
56584	6239	180801
56585	9606	29881
56585	9913	539550
56585	10090	237636
56585	10116	432367
56585	7955	100616532
56588	9606	7923
56588	9913	532422
56588	10090	14979
56588	10116	361802
56588	7955	64815
56588	7227	31289
56588	6239	176485
56588	6239	180486
56588	4530	4335609
56589	9606	5777
56589	9913	512312
56589	10090	15170
56589	10116	116689
56589	7955	335573
56590	9606	3251
56590	9913	510369
56590	10090	15452
56590	10116	24465
56590	7955	406259
56590	6239	173323
56591	9606	84695
56591	9913	613599
56591	10090	16950
56591	10116	312478
56591	7955	568839
56593	9606	79345
56593	10090	18366
56593	10116	405071
56594	9606	6095
56594	9913	535597
56594	10090	19883
56594	10116	300807
56594	7955	564951
56598	9606	340260
56598	10090	22255
56598	10116	29375
56598	7955	553947
56598	7955	798510
56600	10090	23927
56600	10116	501768
56602	9606	9807
56602	9913	534029
56602	10090	27399
56602	10116	50560
56602	7955	564478
56602	6239	172779
56603	9606	6579
56603	9913	282472
56603	10090	108096
56603	10116	80900
56605	10090	24135
56605	10116	304337
56606	9606	30832
56606	9913	523334
56606	10090	30944
56606	10116	78972
56659	9606	4720
56659	9913	327697
56659	10090	226646
56659	10116	289218
56659	7955	553672
56659	7227	43798
56659	6239	188912
56659	6239	181646
56661	9606	28982
56661	9913	533317
56661	10090	226844
56661	7955	562595
56664	9606	29093
56664	9913	614639
56664	10090	216767
56664	10116	287302
56664	7955	100142645
56664	7227	32662
56664	6239	176482
56668	9606	11136
56668	9913	508174
56668	10090	30962
56668	10116	116726
56668	7955	567117
56668	7227	32397
56670	9606	26354
56670	9913	506152
56670	10090	30877
56670	10116	290556
56670	7955	321897
56672	9606	27032
56672	9913	327663
56672	10090	235574
56672	10116	170699
56672	7955	559574
56672	7227	40495
56672	6239	173176
56672	4932	852709
56672	4896	2540383
56674	9606	27120
56674	9913	540124
56674	10090	50722
56674	10116	499150
56676	9606	27338
56676	9913	617703
56676	10090	77891
56676	10116	292588
56676	7955	565498
56676	7227	32751
56676	3702	830390
56676	4530	4341740
56677	9606	27348
56677	9913	533928
56677	10090	30934
56677	10116	311854
56677	7955	565062
56677	6239	174433
56677	6239	189606
56677	6239	189605
56678	9606	26524
56678	10090	50523
56678	10116	305922
56678	7955	567674
56679	9606	9718
56679	9913	281134
56679	10090	107522
56679	10116	408243
56679	7227	31547
56679	6239	174787
56679	6239	173685
56680	9606	9732
56680	9913	534227
56680	10090	238130
56680	7955	654774
56682	9606	9811
56682	9913	615119
56682	10090	269037
56682	10116	364900
56682	7955	100537309
56683	9606	9820
56683	9913	504558
56683	10090	66515
56683	10116	680835
56685	9606	9844
56685	9913	509821
56685	10090	140580
56685	10116	361251
56685	7955	406364
56685	7227	34633
56685	6239	172890
56686	9606	9901
56686	9913	512892
56686	10090	259302
56686	10116	500287
56686	7955	561567
56688	9606	89795
56688	9913	528870
56688	10090	260315
56688	10116	314814
56688	7955	567779
56689	9606	116987
56689	10090	347722
56689	10116	316611
56689	7955	100148154
56689	7227	34803
56689	6239	176490
56690	9606	22871
56690	9913	530042
56690	10090	192167
56690	10116	116647
56690	7955	100002610
56691	9606	23029
56691	10090	52202
56691	10116	307956
56691	7955	436655
56692	9606	83660
56692	9913	528252
56692	10090	70549
56692	10116	315776
56692	7955	556842
56692	7227	38978
56692	6239	171736
56693	9606	23101
56693	9913	100139125
56694	9606	23102
56694	9913	535927
56694	10090	67016
56694	10116	315880
56694	7955	100330777
56694	6239	173986
56695	9606	23108
56695	9913	786649
56695	10090	380711
56695	10116	303298
56695	7955	100170821
56696	9606	23113
56696	9913	540077
56696	10090	78309
56696	10116	316228
56696	7955	100332758
56697	9606	23049
56697	9913	525143
56697	10090	233789
56697	10116	691397
56697	7955	569810
56698	9606	23132
56698	9913	784245
56698	10090	81000
56698	10116	363135
56698	7955	558947
56698	7227	37860
56700	9606	23224
56700	9913	540504
56700	10090	319565
56700	10116	366669
56700	7955	559348
56704	9606	25878
56704	9913	786844
56704	7955	100151112
56704	7955	795448
56705	9606	25901
56705	9913	532940
56705	10090	215814
56705	10116	361454
56705	7955	326808
56706	9606	25902
56706	9913	534296
56706	10090	270685
56706	10116	361472
56706	7955	100034522
56708	9606	25956
56708	9913	507880
56708	10090	240667
56708	10116	309433
56708	7955	100148383
56708	4932	851332
56708	4896	2541273
56708	3702	825521
56708	3702	838464
56708	4530	4344154
56710	9606	26007
56710	9913	512373
56710	10090	225913
56710	10116	361730
56710	7955	793926
56710	6239	178730
56710	3702	821045
56710	3702	841264
56710	4530	4333926
56711	9606	26010
56711	9913	539299
56711	10090	67198
56711	10116	316426
56712	9606	26038
56712	9913	530880
56712	10090	269610
56712	10116	691589
56712	7955	553422
56712	7227	40170
56714	9606	26085
56714	9913	540297
56714	10090	626834
56714	10116	292848
56715	9606	26091
56715	9913	533336
56715	10090	67345
56715	10116	309758
56715	7955	557513
56715	7227	38151
56715	3702	836506
56715	4530	4329648
56715	4530	4335903
56717	9606	51622
56717	9606	221960
56717	9913	511088
56717	10090	231874
56717	10116	360768
56717	7955	393103
56717	7227	38455
56717	6239	186547
56717	3702	838172
56717	3702	844431
56717	4530	4345617
56721	9606	27153
56721	9913	517496
56721	10090	72306
56721	10116	502764
56723	9606	50484
56723	9913	528960
56723	10090	382985
56723	10116	299976
56723	7955	368909
56723	3702	821937
56725	9606	50717
56725	9913	510316
56725	10090	98193
56725	10116	364050
56725	7955	100007924
56725	3702	823704
56725	4530	4332480
56736	9606	51088
56736	9913	528668
56736	10090	71778
56736	10116	305351
56736	7955	560697
56736	7227	31873
56737	9606	51631
56737	9913	516355
56737	10090	192196
56737	10116	312251
56740	9606	51643
56740	9913	513242
56740	10090	68212
56740	10116	362884
56740	7955	406412
56740	6239	181150
56740	4896	2539556
56740	3702	827218
56740	4530	4338736
56741	9606	51029
56741	9913	519650
56741	10090	78825
56741	10116	289277
56741	7955	445138
56741	7227	36138
56741	6239	179324
56741	3702	827462
56741	3702	834778
56741	4530	4331282
56743	9606	51388
56743	9913	509981
56743	10090	66164
56743	10116	192180
56743	7955	553616
56743	7227	42963
56743	6239	172028
56743	4932	855890
56743	4896	2539255
56743	3702	827257
56743	4530	4344241
56745	9606	22820
56745	9913	338055
56745	10090	54161
56745	10116	297428
56746	9606	51513
56746	7955	100009655
56752	9606	51466
56752	9913	506201
56752	10090	14026
56753	9606	51200
56753	10090	71791
56753	10116	502736
56753	7227	31506
56754	9606	51752
56754	9913	514617
56754	10090	80898
56754	10116	80897
56754	7955	393175
56754	7955	564068
56758	9606	51305
56758	9913	539586
56758	10090	223604
56758	10116	84429
56758	7955	799704
56758	7227	41125
56760	9606	5599
56760	9913	539941
56760	10090	26419
56760	10116	116554
56760	7955	562720
56760	7227	44801
56760	6239	177460
56761	9606	55605
56761	9913	540076
56761	10090	16564
56761	10116	300158
56761	7955	566481
56761	7227	34422
56761	6239	178057
56762	9606	50488
56762	9913	519558
56762	10090	50932
56762	10116	303259
56763	9606	50940
56763	9913	524446
56763	10090	241489
56763	10116	140928
56763	7955	561338
56763	7227	41760
56764	9606	3758
56764	9913	539250
56764	10090	56379
56764	10116	24521
56764	7955	556608
56766	9606	51807
56766	9913	768036
56766	10090	53857
56766	10116	500377
56766	7955	337223
56766	3702	842782
56766	4530	4332083
56767	9606	56301
56767	10090	53896
56767	10116	114518
56767	7955	567420
56767	7955	559395
56773	9606	54734
56773	9913	541114
56773	10090	270160
56773	10116	315668
56774	9606	54751
56774	9913	767833
56774	10090	74202
56774	10116	362650
56777	9606	54769
56777	9913	538667
56777	10090	68203
56777	10116	291006
56777	7955	560940
56777	7227	41203
56783	9606	54855
56783	9913	517961
56783	10090	74645
56783	10116	310721
56783	7955	327154
56783	7227	246653
56783	6239	172187
56784	9606	54896
56784	10090	212555
56784	7955	503709
56784	6239	3565323
56784	3702	827756
56784	3702	818704
56784	4530	4324377
56785	9606	54923
56785	9913	100140162
56785	10090	72699
56785	10116	362289
56787	9606	54932
56787	7955	100538036
56787	7227	35385
56787	6239	176347
56787	6239	176346
56788	9606	54942
56788	9913	507081
56788	10090	230234
56788	10116	298018
56788	7955	560419
56788	7227	41689
56788	3702	843930
56788	4530	4328112
56789	9606	55655
56789	9913	100301026
56789	10090	232827
56789	10116	684545
56791	9606	55040
56791	9913	538660
56791	10090	71889
56791	10116	360605
56791	7955	794862
56791	7955	571453
56793	9606	55068
56793	9913	615969
56793	10090	239188
56793	10116	306038
56793	7955	100002220
56793	7227	39459
56794	9606	55110
56794	9913	541013
56794	10090	66441
56794	10116	690303
56794	7955	100005893
56794	7227	37402
56794	6239	173073
56794	4896	2540522
56794	3702	837560
56794	4530	4351998
56794	4530	4344462
56795	9606	55132
56795	9913	515517
56795	7955	568156
56796	9606	55147
56796	9913	513711
56797	9606	55723
56797	9913	510538
56797	10090	66929
56797	10116	304648
56798	9606	55760
56798	9913	532978
56798	10090	101437
56798	10116	361667
56798	7955	558937
56798	7955	100006246
56800	9606	55752
56800	9913	535746
56800	10090	52398
56800	10116	305227
56800	7955	571702
56800	7227	43990
56801	9606	55753
56801	9913	531398
56801	10090	239017
56801	10116	290566
56801	7955	559207
56803	9606	55288
56803	9913	511257
56803	10090	59040
56803	10116	303351
56803	7955	327143
56803	7227	42845
56803	6239	177238
56803	3702	825490
56805	9606	55315
56805	9913	504503
56805	10090	71279
56805	10116	353307
56805	7955	101887173
56806	9606	54664
56806	9913	508903
56806	10090	71900
56806	10116	312132
56806	7955	566699
56807	9606	55339
56807	9913	541270
56807	10090	74320
56807	10116	307524
56807	7955	449009
56807	4932	855399
56807	4896	2543089
56808	9606	50515
56808	9913	528860
56808	10090	58250
56808	10116	314694
56808	7955	404232
56808	7227	326156
56809	9606	55423
56810	9606	53353
56810	10090	94217
56810	7955	559293
56812	9606	55503
56812	9913	614878
56812	10090	64177
56812	10116	114246
56812	7955	100000322
56814	9606	55510
56814	9913	100337502
56814	10090	100048658
56814	10116	682138
56814	7227	40959
56814	6239	175083
56817	9606	442038
56817	9913	615528
56817	10090	20888
56817	10116	65185
56818	9913	615867
56818	10090	54388
56818	10116	690026
56821	9606	201625
56821	9913	100847355
56821	10090	110083
56821	10116	252959
56821	7955	799461
56821	7227	38226
56824	9606	56114
56824	10090	93709
56824	10116	553129
56827	9606	56107
56827	10090	93717
56827	10116	252895
56829	9606	56126
56829	9913	100848799
56833	9606	53347
56833	9913	514555
56833	10090	328795
56834	9606	54212
56834	9913	517353
56834	10090	71096
56834	10116	500394
56834	7955	100330925
56834	7227	36848
